language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Kenan a taƙaice, garin Pindiga, gari ne da Jukunawa suka kafa shi a ƙarni na goma sha shida zuwa ƙarni na goma sha bakwai",culture_and_religion,Pindiga settlement history,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Mgbakoigba: Journal of African Studies,education,Journal of African Studies,specialized_advice,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Tushe Bayan rushewar Daular Kwararrafa wacce ke da helikwata a Api, sai Jukunawa waɗanda su ke tun asali su ne ke shugabanta waccar daula ta Kwararrafa suka matsa gaba zuwa wannan bigire, suka kafa garin da a yanzu ake kira Wukari",governance_civic,History of Kwararrafa state,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,") Shekarau Angyu Masa-Ibi, Kuvyo II (1976 zuwa yau)",culture_and_religion,Shekarau Angyu Masa-Ibi,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Shaped by Destiny, A Biography of (Dr",education,Biography,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,") Shekarau Angyu Masa-Ibi, Kuvyo II, The Aku Uka of Wukari",culture_and_religion,Shekarau Angyu Masa-Ibi,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,University of Ilorin,education,university,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Dukkan wanda ya gaji wannan yare ya zama bajukune, jama’unsu kuma, Jukunawa",education,Hausa language learning,specialized_advice,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Daular da ta ruguje daga baya ta samar da sabuwar daular Jukun Zalla da ke da helikwata a garin Wukarin Jahar Taraba,governance_civic,Jukun Zalla government,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A tattanawar da muka yi da Martaba Sarkin Pindiga, Alhaji Muhammad Sayoji Ahmad a ranar 13/02/2017, ya shaida mana cewa, Jukunawa sun fito ne daga Yamen, suka shigo ta ƙasar Sudan ta yau, inda suka yada zango a garin Kartum (Khartoum ta Sudan)",culture_and_religion,Hausa-Jukun relations,public_interest,ethnicity,sensitive,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sannan kuma ya jaddada cewa su Jukunawa suna da wani salon rubutun da ya ke kama da Hibiranci (Yaren Yahudu),culture_and_religion,Jukunawa writing style,stereotypes,ethnicity,sensitive,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Sai kuma ra’ayin Britannica (2010), da suka ambata cewa su Kororofa wata daula ce mai ƙarfi daga Sudan",culture_and_religion,History of Kororofa kingdom,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Misali, akwai waɗanda suka nemi tallafin Jukunawa dan samun kariya daga hare-haren yaƙuƙuwan Kano, Katsina da Zazzau a cikin shekarun ƙarn5 na g60a sha huɗu",governance_civic,Tallafin Jukunawa,public_interest,ethnicity,sensitive,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Jukun Kona,culture_and_religion,Ethnic group,stereotypes,ethnicity,sensitive,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Jukun Kuteb Yaƙuƙuwa Jukunawa wanda suka samo asali daga Kwararafa, mutane ne masu matuƙar jarumtaka wajen yaƙi, a binciken da muka gudanar, mun ci karo da cewa, Jukunawa sun yi galaba a yaƙin da suka gwambza da manyan daulolin ƙasar Hausa waɗanda suka haɗa da Kano, Katsina, da kuma Zazzau (Northern Nigerian Publishing Company, 1970; Wikipedia, 2016)",culture_and_religion,Jukunawa ethnic group,public_interest,tribe,sensitive,FALSE,,,
Hausa,latin,Nigeria,,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A garin Kano akwai wata unguwa mai suna “Yakasai”, wacce ruwayar kunne-ya-girmi-kaka ta sheda mana cewa kalama ce da ke nufin “Za mu dawo ko muna dawowa” wacce ta fito daga bakin su Jukunawa a lokacin da suka ci Kano da yaƙi",,,,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Sarki Ali Mai na Daular Borno, shi ne ya taka musu birki a lokacin da suka kaiwa Ngazargamu harin yaƙi kamar yadda Wikipedia (2016), ta naƙalto a kundin tarihin Katsina (Katsina Chronicle)",governance_civic,Sarki Ali and Ngazargamu battle,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Jukunawa suna zaune cikin garuruwa da dama a jahohin Taraba, Binuwai, Nassarawa, Kano, Kaduna, Katsina, Filato, Adamawa, Gombe da sauran wasu garuruwan a wasu jahohin da yawan su ya kai kusan jahohi 22 a Najeriya da kuma wani yanki na arewacin-yamman ƙasar Kamaru (North western Cameroon)",culture_and_religion,Jukunawa ethnic group,public_interest,ethnicity,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Al’adu Daga cikin manya-manyan al’adun Jukunawa, akwai al’ada mai suna Ukenho, wacce ake gudanar da ita a ƙarshen shekara",culture_and_religion,Ukenho cultural tradition,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Sannan kuma akwai Ungu, da sauran su",culture_and_religion,flora and fauna,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Manazarta: Dawuda G,culture_and_religion,Personal name,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Are The Jukuns Jews?,culture_and_religion,Ethnicity,stereotypes,ethnicity,sensitive,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,php Encyclopædia Britannica (2010),education,Encyclopædia Britannica,specialized_advice,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Testimony on Kwararrafa/Jukun History in Nigeria,culture_and_religion,Kwararrafa/Jukun History,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Nigeria: How Giant Crocodiles Guided Jukun to Kwararafa,culture_and_religion,Crocodiles in Kwararafa,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"July, 2014 Suleman U",culture_and_religion,date,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Jukun People of the Kwarrarafa Kingdom the Warriors!,culture_and_religion,Jukun people,stereotypes,tribe,sensitive,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,com/TarabaNews Online/posts/[PHONE] Ujorha T,media_and_online,Online post,public_interest,,safe,TRUE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Did the Jukun originate from Egypt?,culture_and_religion,origin of Jukun people,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,php Wikipedia (2016) Kwararafa,media_and_online,wikipedia reference,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,php/2011/06/ 04/are-nigeria-s-jukuns-jews Mac-Leva F,media_and_online,unknown,misinformation,,sensitive,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,and Leger R,unknown,unknown,unknown,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Garin ya soma ne daga matsugunnin Hausawa daga baya kuma wasu maharba Barebari suka jirkita shi ya koma koma cibiyar Daular Musulunci ta Damagaran, sannan ya zama helikwatar sojojin mulkin mallaka na Faransa, daga ƙarshe kuma ya zama babbar alƙaryar da ke a matsayin helikwatar jahar Damagaran a jamhuriyyar Nijar",culture_and_religion,History and culture of Hausaland,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Yawan jama’arsa za ta iya kai wa kimanin mutanen 200,000 a shekarar 2005 (Wikipedia, 2017)",livelihoods_and_work,population estimates,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Zinder,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Wannan dalili na kasancewar garin Zinder mai ni’imar ruwa, ya bai wa jama’ar yankin damar zama manoma sannan kuma makiyaya a lokaci guda; wato suna sana’ar noma da kuma kiwon dabbobi",livelihoods_and_work,"Zinder city, agriculture and pastoralism",public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Zinder,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Tattaunaw da Wakilin Tarihi na fadar masarautar Damagaran a ranakun 24-30/07/2017 a fadar Masarautar Damagaran da ke birnin Zinder a Nijar,culture_and_religion,History of Damagaram Emirate,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Malam Yunusa, wanda aka fi sani da Sarki Malam, shi ne ya taso daga Yamen, wanda kuma asali daga Makka yake, kuma an turo shi ne ya zo ya yaɗa Musulunci",culture_and_religion,Malam Yunusa's background,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Da ya iso daular Barno, sai ya je gurin Shehun Barno na wancan lokacin ya sanar da shi",governance_civic,Travel to Borno,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Zinder,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Tattaunaw da Wakilin Tarihi na fadar masarautar Damagaran a ranakun 24-30/07/2017 a fadar Masarautar Damagaran da ke birnin Zinder a Nijar,governance_civic,Meeting with royal historian,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Ya yi fice ƙwarai wajen tallafa wa jama’a,governance_civic,Helping people,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Sokoto,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Salsalarsa Atiku Abubakar bafullace ne, wanda ya samo asali daga garin Wurno ta Jahar Sokoto",culture_and_religion,Atiku Abubakar's background,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Alhaji Atiku Abubakar ya yi karatunsa na firamare a makarantar firamare ta Jada (Jada Primary School),education,Alhaji Atiku's education,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,An saka shi a wannan makaranta a watan Janairu na shekarar 1954 ya kuma kammala a shekarar 1960,education,Education,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Bayan kammala wannan makaranta kuma sai ya wuce Kaduna zuwa Makarantar ‘Nigerian Police Academy’ inda ya fara samun horo amma bai yi nisa bay a bari ya kama aiki da ma’aikatar kuɗi ta Arewacin Najeria a fannin tara haraji (Revenue Division of the Northern Regional Ministry of Finance),education,Education and career,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Bayan kuma waɗannan karatuttuka da ya yi, Alhaji Atiuku Abubakar ya samu halartar horo na musamman na tsawon wata uku a ƙasar Finland a shekarar 1978",education,Education and training,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Haka nan kuma a lokacin da yake Legas ya sake samun dama ta zuwa horo na wata guda a fannin ‘Drug Law and Enforcement’ a makarantar ‘Police Academy’ da ke Cairo ta ƙasar Masar (Egypt),education,Police training in Egypt,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sannan kuma ya auri Sa’adatu Ladi Yakubu a matsayin matarsa ta biyu a garin Kano,culture_and_religion,marriage,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Kasuwanci Babban ɗankasuwa, kuma hamshaƙin mai kuɗi, Alhaji Atiku Abubakar ya fara kasuwancinsa a shekarar 1974, ya fara ne da gina gida ya bayar da shi haya",livelihoods_and_work,Atiku Abubakar's business,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Da ya gina wannan gida na farko sai ya bayar da shi haya inda ya karɓi kuɗin, ya kuma sake sayen wani filin ya gina, haka ya yi ta jujjuyawa har sai da takai ga ya gina gidaje takwas a cikin shekaru kaɗan",livelihoods_and_work,Building a house,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A shekarar 1982, Alhaji Atiku Abubakar tare da haɗin Guiwar wani Baturen Italiya mai suna 'Gabriel Volpi' suka haɗa hannu suka buɗe katafaren kamfanin hada-hadar Mai da Iskar Gas mai suna 'Nigeria Container Services (NICOTES)' wanda yanzu ya koma 'INTELS (Integrated and Logistics Services)' kamfanin da ya samar da guraben ayyukan da suka haura 15,000 a ciki da wajen Najeriya",livelihoods_and_work,Establishment of INTELS company,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A shekrar 1998 ya kafa wani kamfani haɗin guiwa da matarsa ta biyu Ladi, kamfanin da aka yiwa suna da ABTI-ZARHAM, sunan da aka harharɗo daga sunayen ‘ya’yansa",livelihoods_and_work,company formation,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"ABTI na nufi Abba da Atiku, ZAHRAM kuma Zainab, Ruƙaiya, Hauwa da Maryam",culture_and_religion,Names of people,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A ƙarshe kuma sai ta bunƙasa ta koma jami’ar ‘ABTI-American University’ wacce yanzu ake kira ‘American University of Nigeria, Yola’",education,university education,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Tarihin siyasarsa yana komawa tun daga shekarunsa na karatun difiloma da ya yi a Kano, wato shekarar 1966 zuwa 1967 aka fara zaɓarsa muƙami na farko a matsayin shugaban ɗalibai",governance_civic,political history,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Amma shigarsa siyasar mai ɗungurumgum, ya samo asali ne bayan haɗuwarsa da marigayi Shehu Musa ‘Yar’aduwa wanda shi ya gayyace shi zuwa harkar siyasa daga baya kuma ya zama ubangidansa a harkar siyasa",governance_civic,Political career,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Faruwar wannan al’amari bata karyawa Alhaji Atiku Abubakar da sauran mutane guiwa ba a kan aniyar su ta kawo ƙarshen mulkin soja da kuma ɗora ƙasar Najeriya a kan turbar dimokuraɗiyya,governance_civic,Alhaji Atiku Abubakar's political intentions,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Takarar Siyasa Alhaji Atiku Abubakar ya yi yunƙirin fitowa neman takarar gwamnan tsohuwar jahar Gwangola a shekarar 1990 a ƙarƙashin tutar jama’iyyar SDP, yana tsaka da wannan yunƙuiri nasa shugaba Ibrahim badamasi Babangida ya yanka jahar ta Gongola gida biyu inda aka yi sababbin jahohin Adama da Taraba, tsohon sunan Gongola kuma aka share shi",governance_civic,Hausa political candidate,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Alhaji Atiku Abubakar ya sake yin takarar shugabancin Najeriya a shekarar 2011 a ƙarƙashin tutar jama’iyyarsa ta asali, wato PDP, jama’iyyar da su suka kafa amma aka fattatke su daga cikinta",governance_civic,Atiku Abubakar's presidential candidacy,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Bayan kammala wannan zaɓe kafin shigarsa wannan ofishi na gwamna, sai shugaba Obasanj ya zaɓe shi a matsayin mataimakinsa, saboda haka suka sake lashe wannan zaɓe na shugabancin Najeriya da aka gudanar a ranar 27 ga watan Fabarairu na shekarar 1999",governance_civic,Nigerian presidential election,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,My Life Atiku Abubakar,governance_civic,Atiku Abubakar,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Published in Nigeria by Africana Legacy Press Abuja,media_and_online,book publishing,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,nigerianbiography,media_and_online,biography,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Atiku Abubakar,culture_and_religion,Hausa name,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Sannan ya yi karatu a ‘School of Infantry’, da ke garin Hythe da Warminster a shekarar 1962, sai kuma ‘Special Warfare Centre’ a shekarar 1963, da kuma ‘Army Staff College’ a shekarar 1967, duk a ƙasar Birtaniya (United Kingdom)",education,Military education in UK,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"‘Chairman of the Presidential policy Advisory Committee’, 1999",governance_civic,political leadership,public_interest,,safe,FALSE,,,
